External_ID,Name,Account_r.Account__c,Apt_Location__r.Apt_Location__c,Rent__c,Occupied__c,Bedrooms__c,Amenities__c,Available_Date__c,CreatedDate,LastModifiedDate
a03oB000000G3q9QAC,Unit 1512 - West Seattle,001oB00000JcW1QQAV,a00oB000000mSNmQAM,2900,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qAQAS,Unit 1513 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qBQAS,Unit 1514 - Foster-Powell,001oB00000JcW4DQAV,a00oB000000mSNWQA2,3550,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qCQAS,Unit 1515 - University District,,a00oB000000mSNdQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qDQAS,Unit 1516 - Financial District,001oB00000JcW3HQAV,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qEQAS,Unit 1517 - Mississippi Avenue,,a00oB000000mSNNQA2,3350,FALSE,3,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qFQAS,Unit 1518 - Madison Park,001oB00000JcW1NQAV,a00oB000000mSNjQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qGQAS,Unit 1519 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qHQAS,Unit 1520 - Irvington,001oB00000JcW0IQAV,a00oB000000mSNTQA2,1800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qIQAS,Unit 1521 - Ballard,,a00oB000000mSNaQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qJQAS,Unit 1522 - Financial District,001oB00000JcW3KQAV,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qKQAS,Unit 1523 - Alberta Arts District,,a00oB000000mSNKQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qLQAS,Unit 1524 - Belltown,001oB00000JcW1KQAV,a00oB000000mSNgQAM,3800,TRUE,3,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qMQAS,Unit 1525 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qNQAS,Unit 1526 - Sellwood,001oB00000JcW2fQAF,a00oB000000mSNQQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qOQAS,Unit 1527 - West Seattle,,a00oB000000mSNmQAM,4400,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qPQAS,Unit 1528 - Financial District,001oB00000JcW3NQAV,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qQQAS,Unit 1529 - Foster-Powell,,a00oB000000mSNWQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qRQAS,Unit 1530 - University District,001oB00000JcW1HQAV,a00oB000000mSNdQAM,2550,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qSQAS,Unit 1531 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qTQAS,Unit 1532 - Mississippi Avenue,001oB00000JcW5KQAV,a00oB000000mSNNQA2,2400,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qUQAS,Unit 1533 - Madison Park,,a00oB000000mSNjQAM,2350,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qVQAS,Unit 1534 - Financial District,001oB00000JcW3QQAV,a00oB000000mSNDQA2,5150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qWQAS,Unit 1535 - Irvington,,a00oB000000mSNTQA2,3000,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qXQAS,Unit 1536 - Ballard,001oB00000JcW1EQAV,a00oB000000mSNaQAM,2200,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qYQAS,Unit 1537 - Financial District,,a00oB000000mSNDQA2,4950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qZQAS,Unit 1538 - Alberta Arts District,001oB00000JcW0OQAV,a00oB000000mSNKQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qaQAC,Unit 1539 - Belltown,,a00oB000000mSNgQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qbQAC,Unit 1540 - Financial District,001oB00000JcW3TQAV,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qcQAC,Unit 1541 - Sellwood,,a00oB000000mSNQQA2,2550,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qdQAC,Unit 1542 - West Seattle,001oB00000JcW1BQAV,a00oB000000mSNmQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qeQAC,Unit 1543 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qfQAC,Unit 1544 - Foster-Powell,001oB00000JcW2iQAF,a00oB000000mSNWQA2,3200,TRUE,3,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qgQAC,Unit 1545 - University District,,a00oB000000mSNdQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qhQAC,Unit 1546 - Financial District,001oB00000JcW3WQAV,a00oB000000mSNDQA2,3150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qiQAC,Unit 1547 - Mississippi Avenue,,a00oB000000mSNNQA2,3800,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qjQAC,Unit 1548 - Madison Park,001oB00000JcW18QAF,a00oB000000mSNjQAM,2900,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qkQAC,Unit 1549 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qlQAC,Unit 1550 - Irvington,001oB00000JcVzKQAV,a00oB000000mSNTQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qmQAC,Unit 1551 - Ballard,,a00oB000000mSNaQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qnQAC,Unit 1552 - Financial District,001oB00000JcW3ZQAV,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qoQAC,Unit 1553 - Alberta Arts District,,a00oB000000mSNKQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qpQAC,Unit 1554 - Belltown,001oB00000JcW15QAF,a00oB000000mSNgQAM,4150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qqQAC,Unit 1555 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qrQAC,Unit 1556 - Sellwood,001oB00000JcVzWQAV,a00oB000000mSNQQA2,1800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qsQAC,Unit 1557 - West Seattle,,a00oB000000mSNmQAM,3950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qtQAC,Unit 1558 - Financial District,001oB00000JcW3cQAF,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3quQAC,Unit 1559 - Foster-Powell,,a00oB000000mSNWQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qvQAC,Unit 1560 - University District,001oB00000JcW12QAF,a00oB000000mSNdQAM,2200,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qwQAC,Unit 1561 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qxQAC,Unit 1562 - Mississippi Avenue,001oB00000JcW2lQAF,a00oB000000mSNNQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qyQAC,Unit 1563 - Madison Park,,a00oB000000mSNjQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3qzQAC,Unit 1564 - Financial District,001oB00000JcW3fQAF,a00oB000000mSNDQA2,4800,TRUE,3,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3r0QAC,Unit 1565 - Irvington,,a00oB000000mSNTQA2,2550,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3r1QAC,Unit 1566 - Ballard,001oB00000JcW0zQAF,a00oB000000mSNaQAM,2550,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3r2QAC,Unit 1567 - Financial District,,a00oB000000mSNDQA2,5400,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3r3QAC,Unit 1568 - Alberta Arts District,001oB00000JcVzoQAF,a00oB000000mSNKQA2,2400,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3r4QAC,Unit 1569 - Belltown,,a00oB000000mSNgQAM,2350,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3r5QAC,Unit 1570 - Financial District,001oB00000JcW3iQAF,a00oB000000mSNDQA2,3150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3r6QAC,Unit 1571 - Sellwood,,a00oB000000mSNQQA2,3000,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3r7QAC,Unit 1572 - West Seattle,001oB00000JcW0wQAF,a00oB000000mSNmQAM,2900,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3r8QAC,Unit 1573 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3r9QAC,Unit 1574 - Foster-Powell,001oB00000JcW0LQAV,a00oB000000mSNWQA2,3550,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rAQAS,Unit 1575 - University District,,a00oB000000mSNdQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rBQAS,Unit 1576 - Financial District,001oB00000JcW3lQAF,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rCQAS,Unit 1577 - Mississippi Avenue,,a00oB000000mSNNQA2,3350,FALSE,3,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rDQAS,Unit 1578 - Madison Park,001oB00000JcW0tQAF,a00oB000000mSNjQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rEQAS,Unit 1579 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rFQAS,Unit 1580 - Irvington,001oB00000JcW2oQAF,a00oB000000mSNTQA2,1800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rGQAS,Unit 1581 - Ballard,,a00oB000000mSNaQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rHQAS,Unit 1582 - Financial District,001oB00000JcW3oQAF,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rIQAS,Unit 1583 - Alberta Arts District,,a00oB000000mSNKQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rJQAS,Unit 1584 - Belltown,001oB00000JcW0qQAF,a00oB000000mSNgQAM,3800,TRUE,3,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rKQAS,Unit 1585 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rLQAS,Unit 1586 - Sellwood,001oB00000JcW5NQAV,a00oB000000mSNQQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rMQAS,Unit 1587 - West Seattle,,a00oB000000mSNmQAM,4400,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rNQAS,Unit 1588 - Financial District,001oB00000JcW3rQAF,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rOQAS,Unit 1589 - Foster-Powell,,a00oB000000mSNWQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rPQAS,Unit 1590 - University District,001oB00000JcW0nQAF,a00oB000000mSNdQAM,2550,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rQQAS,Unit 1591 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rRQAS,Unit 1592 - Mississippi Avenue,001oB00000JcW2uQAF,a00oB000000mSNNQA2,2400,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rSQAS,Unit 1593 - Madison Park,,a00oB000000mSNjQAM,2350,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rTQAS,Unit 1594 - Financial District,001oB00000JcW3uQAF,a00oB000000mSNDQA2,5150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rUQAS,Unit 1595 - Irvington,,a00oB000000mSNTQA2,3000,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rVQAS,Unit 1596 - Ballard,001oB00000JcW0kQAF,a00oB000000mSNaQAM,2200,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rWQAS,Unit 1597 - Financial District,,a00oB000000mSNDQA2,4950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rXQAS,Unit 1598 - Alberta Arts District,001oB00000JcW2rQAF,a00oB000000mSNKQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rYQAS,Unit 1599 - Belltown,,a00oB000000mSNgQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rZQAS,Unit 1600 - Financial District,001oB00000JcW3xQAF,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3raQAC,Unit 1601 - Sellwood,,a00oB000000mSNQQA2,2550,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rbQAC,Unit 1602 - West Seattle,001oB00000JcW0hQAF,a00oB000000mSNmQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rcQAC,Unit 1603 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rdQAC,Unit 1604 - Foster-Powell,001oB00000JcW4nQAF,a00oB000000mSNWQA2,3200,TRUE,3,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3reQAC,Unit 1605 - University District,,a00oB000000mSNdQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rfQAC,Unit 1606 - Financial District,001oB00000JcW40QAF,a00oB000000mSNDQA2,3150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rgQAC,Unit 1607 - Mississippi Avenue,,a00oB000000mSNNQA2,3800,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rhQAC,Unit 1608 - Madison Park,001oB00000JcW0eQAF,a00oB000000mSNjQAM,2900,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3riQAC,Unit 1609 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rjQAC,Unit 1610 - Irvington,001oB00000JcW1DQAV,a00oB000000mSNTQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rkQAC,Unit 1611 - Ballard,,a00oB000000mSNaQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rlQAC,Unit 1612 - Financial District,001oB00000JcW43QAF,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rmQAC,Unit 1613 - Alberta Arts District,,a00oB000000mSNKQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rnQAC,Unit 1614 - Belltown,001oB00000JcW0bQAF,a00oB000000mSNgQAM,4150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3roQAC,Unit 1615 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rpQAC,Unit 1616 - Sellwood,001oB00000JcW5QQAV,a00oB000000mSNQQA2,1800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rqQAC,Unit 1617 - West Seattle,,a00oB000000mSNmQAM,3950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rrQAC,Unit 1618 - Financial District,001oB00000JcW46QAF,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rsQAC,Unit 1619 - Foster-Powell,,a00oB000000mSNWQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rtQAC,Unit 1620 - University District,001oB00000JcW0YQAV,a00oB000000mSNdQAM,2200,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3ruQAC,Unit 1621 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rvQAC,Unit 1622 - Mississippi Avenue,001oB00000JcW4bQAF,a00oB000000mSNNQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rwQAC,Unit 1623 - Madison Park,,a00oB000000mSNjQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rxQAC,Unit 1624 - Financial District,001oB00000JcW49QAF,a00oB000000mSNDQA2,4800,TRUE,3,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3ryQAC,Unit 1625 - Irvington,,a00oB000000mSNTQA2,2550,FALSE,2,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3rzQAC,Unit 1626 - Ballard,001oB00000JcW0VQAV,a00oB000000mSNaQAM,2550,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3s0QAC,Unit 1627 - Financial District,,a00oB000000mSNDQA2,5400,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3s1QAC,Unit 1628 - Alberta Arts District,001oB00000JcW4AQAV,a00oB000000mSNKQA2,2400,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3s2QAC,Unit 1629 - Belltown,,a00oB000000mSNgQAM,2350,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3s3QAC,Unit 1630 - Financial District,001oB00000JcW4CQAV,a00oB000000mSNDQA2,3150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3s4QAC,Unit 1631 - Sellwood,,a00oB000000mSNQQA2,3000,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3s5QAC,Unit 1632 - West Seattle,001oB00000JcW0SQAV,a00oB000000mSNmQAM,2900,TRUE,2,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3s6QAC,Unit 1633 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3s7QAC,Unit 1634 - Foster-Powell,001oB00000JcW5TQAV,a00oB000000mSNWQA2,3550,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3s8QAC,Unit 1635 - University District,,a00oB000000mSNdQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3s9QAC,Unit 1636 - Financial District,001oB00000JcW4FQAV,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3sAQAS,Unit 1637 - Mississippi Avenue,,a00oB000000mSNNQA2,3350,FALSE,3,Washer/Dryer,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3sBQAS,Unit 1638 - Madison Park,001oB00000JcW0PQAV,a00oB000000mSNjQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3sCQAS,Unit 1639 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
a03oB000000G3sDQAS,Unit 1640 - Irvington,001oB00000JcW11QAF,a00oB000000mSNTQA2,1800,TRUE,1,,,2026-02-20T20:35:10.000+0000,2026-02-20T20:35:10.000+0000
